"","x","PumpDurationLast24h","tre200b0.x","tre200bn.x","tre200bx.x","ure200b0.x","rre150b0.x","sre000b0.x","gre000b0.x","fu3010b0.x","fu3010b1.x","prestab0.x","tre200b0.y","tre200bn.y","tre200bx.y","ure200b0.y","rre150b0.y","sre000b0.y","gre000b0.y","fu3010b0.y","fu3010b1.y","prestab0.y","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x","t_dataSet$prestab0.y - t_dataSet$prestab0.x","x h 2","x h 3","PumpDurationLast24h h 2","PumpDurationLast24h h 3","tre200b0.x h 2","tre200b0.x h 3","tre200bn.x h 2","tre200bn.x h 3","tre200bx.x h 2","tre200bx.x h 3","ure200b0.x h 2","ure200b0.x h 3","rre150b0.x h 2","rre150b0.x h 3","sre000b0.x h 2","sre000b0.x h 3","gre000b0.x h 2","gre000b0.x h 3","fu3010b0.x h 2","fu3010b0.x h 3","fu3010b1.x h 2","fu3010b1.x h 3","prestab0.x h 2","prestab0.x h 3","tre200b0.y h 2","tre200b0.y h 3","tre200bn.y h 2","tre200bn.y h 3","tre200bx.y h 2","tre200bx.y h 3","ure200b0.y h 2","ure200b0.y h 3","rre150b0.y h 2","rre150b0.y h 3","sre000b0.y h 2","sre000b0.y h 3","gre000b0.y h 2","gre000b0.y h 3","fu3010b0.y h 2","fu3010b0.y h 3","fu3010b1.y h 2","fu3010b1.y h 3","prestab0.y h 2","prestab0.y h 3","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 2","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 3","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 2","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 3","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 2","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 3","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 2","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 3","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 2","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 3","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 2","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 3","x.1","PumpDurationLast24h.1","tre200b0.x.1","tre200bn.x.1","tre200bx.x.1","ure200b0.x.1","rre150b0.x.1","sre000b0.x.1","gre000b0.x.1","fu3010b0.x.1","fu3010b1.x.1","prestab0.x.1","tre200b0.y.1","tre200bn.y.1","tre200bx.y.1","ure200b0.y.1","rre150b0.y.1","sre000b0.y.1","gre000b0.y.1","fu3010b0.y.1","fu3010b1.y.1","prestab0.y.1","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x.1","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x.1","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x.1","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x.1","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x.1","t_dataSet$prestab0.y - t_dataSet$prestab0.x.1","x h 2.1","x h 3.1","PumpDurationLast24h h 2.1","PumpDurationLast24h h 3.1","tre200b0.x h 2.1","tre200b0.x h 3.1","tre200bn.x h 2.1","tre200bn.x h 3.1","tre200bx.x h 2.1","tre200bx.x h 3.1","ure200b0.x h 2.1","ure200b0.x h 3.1","rre150b0.x h 2.1","rre150b0.x h 3.1","sre000b0.x h 2.1","sre000b0.x h 3.1","gre000b0.x h 2.1","gre000b0.x h 3.1","fu3010b0.x h 2.1","fu3010b0.x h 3.1","fu3010b1.x h 2.1","fu3010b1.x h 3.1","prestab0.x h 2.1","prestab0.x h 3.1","tre200b0.y h 2.1","tre200b0.y h 3.1","tre200bn.y h 2.1","tre200bn.y h 3.1","tre200bx.y h 2.1","tre200bx.y h 3.1","ure200b0.y h 2.1","ure200b0.y h 3.1","rre150b0.y h 2.1","rre150b0.y h 3.1","sre000b0.y h 2.1","sre000b0.y h 3.1","gre000b0.y h 2.1","gre000b0.y h 3.1","fu3010b0.y h 2.1","fu3010b0.y h 3.1","fu3010b1.y h 2.1","fu3010b1.y h 3.1","prestab0.y h 2.1","prestab0.y h 3.1","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 2.1","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 3.1","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 2.1","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 3.1","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 2.1","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 3.1","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 2.1","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 3.1","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 2.1","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 3.1","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 2.1","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 3.1","x h 4","x h 5","x h 6","x h 7","x h 8","x h 9"
"50",472,0,16.4,16,16.9,86.2,0,0,3,14,34.2,961.5,21.3,20.7,21.8,68.4,0,0,3,5,10.1,956.8,4.9,4.7,4.9,-17.8,0,-4.70000000000005,0,1,0,0,268.96,4410.944,256,4096,285.61,4826.809,7430.44,640503.928,0,0,0,0,9,27,196,2744,1169.64,40001.688,924482.25,888889683.375,453.69,9663.597,428.49,8869.743,475.24,10360.232,4678.56,320013.504,0,0,0,0,9,27,25,125,102.01,1030.301,915466.24,875918098.432,24.01,117.649,22.09,103.823,24.01,117.649,316.84,-5639.752,0,0,22.0900000000004,-103.823000000003,222784,0,268.96,256,285.61,7430.44,0,0,9,196,1169.64,924482.25,453.69,428.49,475.24,4678.56,0,0,9,25,102.01,915466.24,24.01,22.09,24.01,316.84,0,22.0900000000004,49632710656,11057373810786304,0,0,72339.4816,19456426.971136,65536,16777216,81573.0721,23298085.122481,55211438.5936,410245281783.429,0,0,0,0,81,729,38416,7529536,1368057.7296,1600135042.84934,854667430565.062,790124869210507776,205834.6161,93385106.978409,183603.6801,78672340.886049,225853.0576,107334407.093824,21888923.6736,102408642742.358,0,0,0,0,81,729,625,15625,10406.0401,1061520.150601,838078436579.737,767232515160730752,576.480100000001,13841.287201,487.9681,10779.215329,576.480100000001,13841.287201,100387.5856,31806802.621504,0,0,487.968100000019,10779.2153290006,0,0,0,0,0,0
"51",503,0,17.9,17.2,19,60,0,0,3,7.2,10.1,971.5,16.3,15.7,16.6,59.8,0,0,4,6.5,15.1,968.5,-1.6,-1.5,-2.4,-0.200000000000003,0,-3,0,1,0,0,320.41,5735.339,295.84,5088.448,361,6859,3600,216000,0,0,0,0,9,27,51.84,373.248,102.01,1030.301,943812.25,916913600.875,265.69,4330.747,246.49,3869.893,275.56,4574.296,3576.04,213847.192,0,0,0,0,16,64,42.25,274.625,228.01,3442.951,937992.25,908445494.125,2.55999999999999,-4.09599999999998,2.25,-3.375,5.75999999999999,-13.824,0.0400000000000011,-0.00800000000000034,0,0,9,-27,253009,0,320.41,295.84,361,3600,0,0,9,51.84,102.01,943812.25,265.69,246.49,275.56,3576.04,0,0,16,42.25,228.01,937992.25,2.55999999999999,2.25,5.75999999999999,0.0400000000000011,0,9,64013554081,16196005304479728,0,0,102662.5681,32894113.444921,87521.3056,25892303.048704,130321,47045881,12960000,4.6656e+10,0,0,0,0,81,729,2687.3856,139314.069504,10406.0401,1061520.150601,890781563250.062,840730551469558784,70591.1761,18755369.578009,60757.3201,14976071.831449,75933.3136,20924183.895616,12788062.0816,45730621526.2849,0,0,0,0,256,4096,1785.0625,75418.890625,51988.5601,11853911.588401,879829461060.062,825273215796015360,6.55359999999997,16.7772159999999,5.0625,11.390625,33.1775999999999,191.102975999999,0.00160000000000009,6.40000000000055e-05,0,0,81,729,0,0,0,0,0,0
"52",397,503,21.4,20.6,22.3,64.6,0,0,2,2.9,10.4,967.9,17.9,17.2,19,60,0,0,3,7.2,10.1,971.5,-3.5,-3.4,-3.3,-4.59999999999999,0,3.60000000000002,0,1,253009,127263527,457.96,9800.344,424.36,8741.816,497.29,11089.567,4173.16,269586.136,0,0,0,0,4,8,8.41,24.389,108.16,1124.864,936830.41,906758153.839,320.41,5735.339,295.84,5088.448,361,6859,3600,216000,0,0,0,0,9,27,51.84,373.248,102.01,1030.301,943812.25,916913600.875,12.25,-42.875,11.56,-39.3040000000001,10.89,-35.937,21.1599999999999,-97.3359999999996,0,0,12.9600000000002,46.6560000000009,157609,253009,457.96,424.36,497.29,4173.16,0,0,4,8.41,108.16,936830.41,320.41,295.84,361,3600,0,0,9,51.84,102.01,943812.25,12.25,11.56,10.89,21.1599999999999,0,12.9600000000002,24840596881,3915101633817529,64013554081,16196005304479728,209727.3616,96046742.518336,180081.4096,76419346.977856,247297.3441,122978496.247489,17415264.3856,72676684723.4105,0,0,0,0,16,64,70.7281,594.823321,11698.5856,1265319.018496,877651217100.768,822210349553511552,102662.5681,32894113.444921,87521.3056,25892303.048704,130321,47045881,12960000,4.6656e+10,0,0,0,0,81,729,2687.3856,139314.069504,10406.0401,1061520.150601,890781563250.062,840730551469558784,150.0625,1838.265625,133.6336,1544.80441600001,118.5921,1291.467969,447.745599999998,9474.29689599993,0,0,167.961600000004,2176.78233600008,0,0,0,0,0,0
"53",572,397,23.1,22.6,23.7,72.5,0,0,2,1.8,6.1,963.9,21.4,20.6,22.3,64.6,0,0,2,2.9,10.4,967.9,-1.7,-2,-1.4,-7.90000000000001,0,4,0,1,157609,62570773,533.61,12326.391,510.76,11543.176,561.69,13312.053,5256.25,381078.125,0,0,0,0,4,8,3.24,5.832,37.21,226.981,929103.21,895562584.119,457.96,9800.344,424.36,8741.816,497.29,11089.567,4173.16,269586.136,0,0,0,0,4,8,8.41,24.389,108.16,1124.864,936830.41,906758153.839,2.89000000000001,-4.91300000000002,4,-8,1.96,-2.74399999999999,62.4100000000001,-493.039000000001,0,0,16,64,327184,157609,533.61,510.76,561.69,5256.25,0,0,4,3.24,37.21,929103.21,457.96,424.36,497.29,4173.16,0,0,4,8.41,108.16,936830.41,2.89000000000001,4,1.96,62.4100000000001,0,16,107049369856,35024841026965504,24840596881,3915101633817529,284739.6321,151939915.084881,260875.7776,133244912.166976,315495.6561,177210755.074809,27628164.0625,145220537353.516,0,0,0,0,16,64,10.4976,34.012224,1384.5841,51520.374361,863232774832.304,802032342073900928,209727.3616,96046742.518336,180081.4096,76419346.977856,247297.3441,122978496.247489,17415264.3856,72676684723.4105,0,0,0,0,16,64,70.7281,594.823321,11698.5856,1265319.018496,877651217100.768,822210349553511552,8.35210000000006,24.1375690000002,16,64,3.84159999999998,7.52953599999995,3895.00810000001,243087.455521001,0,0,256,4096,0,0,0,0,0,0
"54",345,572,24.9,23.9,26.2,69.9,0,0,2,6.8,10.4,960.8,23.1,22.6,23.7,72.5,0,0,2,1.8,6.1,963.9,-1.8,-1.3,-2.5,2.59999999999999,0,3.10000000000002,0,1,327184,187149248,620.01,15438.249,571.21,13651.919,686.44,17984.728,4886.01,341532.099,0,0,0,0,4,8,46.24,314.432,108.16,1124.864,923136.64,886949683.712,533.61,12326.391,510.76,11543.176,561.69,13312.053,5256.25,381078.125,0,0,0,0,4,8,3.24,5.832,37.21,226.981,929103.21,895562584.119,3.23999999999999,-5.83199999999997,1.68999999999999,-2.19699999999999,6.25,-15.625,6.75999999999997,17.5759999999999,0,0,9.61000000000014,29.7910000000007,119025,327184,620.01,571.21,686.44,4886.01,0,0,4,46.24,108.16,923136.64,533.61,510.76,561.69,5256.25,0,0,4,3.24,37.21,929103.21,3.23999999999999,1.68999999999999,6.25,6.75999999999997,0,9.61000000000014,14166950625,1686221298140625,107049369856,35024841026965504,384412.4001,238339532.186001,326280.8641,186374892.382561,471199.8736,323450441.233984,23873093.7201,116644174647.346,0,0,0,0,16,64,2138.1376,98867.482624,11698.5856,1265319.018496,852181256110.489,786679741436816640,284739.6321,151939915.084881,260875.7776,133244912.166976,315495.6561,177210755.074809,27628164.0625,145220537353.516,0,0,0,0,16,64,10.4976,34.012224,1384.5841,51520.374361,863232774832.304,802032342073900928,10.4975999999999,34.0122239999997,2.85609999999998,4.82680899999994,39.0625,244.140625,45.6975999999996,308.915775999996,0,0,92.3521000000027,887.503681000039,0,0,0,0,0,0
"55",649,0,24.9,23.7,25.7,58.6,0,0,1,11.5,20.9,961.2,24.7,23.3,25.5,57.2,0,0,1,6.1,10.1,961.8,-0.199999999999999,-0.399999999999999,-0.199999999999999,-1.4,0,0.599999999999909,0,1,0,0,620.01,15438.249,561.69,13312.053,660.49,16974.593,3433.96,201230.056,0,0,0,0,1,1,132.25,1520.875,436.81,9129.329,923905.44,888057908.928,610.09,15069.223,542.89,12649.337,650.25,16581.375,3271.84,187149.248,0,0,0,0,1,1,37.21,226.981,102.01,1030.301,925059.24,889721977.032,0.0399999999999997,-0.00799999999999992,0.159999999999999,-0.0639999999999993,0.0399999999999997,-0.00799999999999992,1.96,-2.74399999999999,0,0,0.359999999999891,0.215999999999902,421201,0,620.01,561.69,660.49,3433.96,0,0,1,132.25,436.81,923905.44,610.09,542.89,650.25,3271.84,0,0,1,37.21,102.01,925059.24,0.0399999999999997,0.159999999999999,0.0399999999999997,1.96,0,0.359999999999891,177410282401,74725388357583600,0,0,384412.4001,238339532.186001,315495.6561,177210755.074809,436247.0401,288136807.515649,11792081.2816,40493535437.7631,0,0,0,0,1,1,17490.0625,2313060.765625,190802.9761,83344647.990241,853601262061.594,788646849609572096,372209.8081,227081481.823729,294729.5521,160005726.539569,422825.0625,274941996.890625,10704936.9856,35024841026.9655,0,0,0,0,1,1,1384.5841,51520.374361,10406.0401,1061520.150601,855734597509.377,791605196413730432,0.00159999999999998,6.39999999999986e-05,0.0255999999999996,0.00409599999999991,0.00159999999999998,6.39999999999986e-05,3.84159999999998,7.52953599999995,0,0,0.129599999999921,0.0466559999999576,0,0,0,0,0,0
"56",925,649,25.7,24.7,26.3,49,0,0,2,14,27,961.4,24.9,23.7,25.7,58.6,0,0,1,11.5,20.9,961.2,-0.800000000000001,-1,-0.600000000000001,9.6,0,-0.199999999999932,0,1,421201,273359449,660.49,16974.593,610.09,15069.223,691.69,18191.447,2401,117649,0,0,0,0,4,8,196,2744,729,19683,924289.96,888612367.544,620.01,15438.249,561.69,13312.053,660.49,16974.593,3433.96,201230.056,0,0,0,0,1,1,132.25,1520.875,436.81,9129.329,923905.44,888057908.928,0.640000000000001,-0.512000000000001,1,-1,0.360000000000002,-0.216000000000002,92.16,884.736,0,0,0.0399999999999727,-0.00799999999999181,855625,421201,660.49,610.09,691.69,2401,0,0,4,196,729,924289.96,620.01,561.69,660.49,3433.96,0,0,1,132.25,436.81,923905.44,0.640000000000001,1,0.360000000000002,92.16,0,0.0399999999999727,732094140625,626398049072265600,177410282401,74725388357583600,436247.0401,288136807.515649,372209.8081,227081481.823729,478435.0561,330928743.953809,5764801,13841287201,0,0,0,0,16,64,38416,7529536,531441,387420489,854311930156.802,789631939752152832,384412.4001,238339532.186001,315495.6561,177210755.074809,436247.0401,288136807.515649,11792081.2816,40493535437.7631,0,0,0,0,1,1,17490.0625,2313060.765625,190802.9761,83344647.990241,853601262061.594,788646849609572096,0.409600000000001,0.262144000000001,1,1,0.129600000000001,0.0466560000000007,8493.4656,782757.789696001,0,0,0.00159999999999782,6.3999999999869e-05,0,0,0,0,0,0
"57",525,0,19.9,19.4,20.2,77.4,0,0,1,3.2,9,964.1,19.4,18.9,19.6,77.9,0,0,0,8.3,11.5,964.8,-0.5,-0.5,-0.599999999999998,0.5,0,0.699999999999932,0,1,0,0,396.01,7880.599,376.36,7301.384,408.04,8242.408,5990.76,463684.824,0,0,0,0,1,1,10.24,32.768,81,729,929488.81,896120161.721,376.36,7301.384,357.21,6751.269,384.16,7529.536,6068.41,472729.139,0,0,0,0,0,0,68.89,571.787,132.25,1520.875,930839.04,898073505.792,0.25,-0.125,0.25,-0.125,0.359999999999997,-0.215999999999998,0.25,0.125,0,0,0.489999999999905,0.3429999999999,275625,0,396.01,376.36,408.04,5990.76,0,0,1,10.24,81,929488.81,376.36,357.21,384.16,6068.41,0,0,0,68.89,132.25,930839.04,0.25,0.25,0.359999999999997,0.25,0,0.489999999999905,75969140625,20938994384765624,0,0,156823.9201,62103840.598801,141646.8496,53310208.315456,166496.6416,67937289.638464,35889205.3776,215003616007.911,0,0,0,0,1,1,104.8576,1073.741824,6561,531441,863949447915.216,803031344242871296,141646.8496,53310208.315456,127598.9841,45579633.110361,147578.9056,56693912.375296,36825599.9281,223472838859.681,0,0,0,0,0,0,4745.8321,326940.373369,17490.0625,2313060.765625,866461318388.121,806536021805533184,0.0625,0.015625,0.0625,0.015625,0.129599999999998,0.046655999999999,0.0625,0.015625,0,0,0.240099999999906,0.117648999999931,0,0,0,0,0,0
"58",424,525,22.5,22.3,23,69.4,0,0,0,10.8,13.3,963.7,19.9,19.4,20.2,77.4,0,0,1,3.2,9,964.1,-2.6,-2.9,-2.8,8,0,0.399999999999977,0,1,275625,144703125,506.25,11390.625,497.29,11089.567,529,12167,4816.36,334255.384,0,0,0,0,0,0,116.64,1259.712,176.89,2352.637,928717.69,895005237.853,396.01,7880.599,376.36,7301.384,408.04,8242.408,5990.76,463684.824,0,0,0,0,1,1,10.24,32.768,81,729,929488.81,896120161.721,6.76000000000001,-17.576,8.41000000000001,-24.3890000000001,7.84,-21.952,64,512,0,0,0.159999999999982,0.0639999999999891,179776,275625,506.25,497.29,529,4816.36,0,0,0,116.64,176.89,928717.69,396.01,376.36,408.04,5990.76,0,0,1,10.24,81,929488.81,6.76000000000001,8.41000000000001,7.84,64,0,0.159999999999982,32319410176,5810254283800576,75969140625,20938994384765624,256289.0625,129746337.890625,247297.3441,122978496.247489,279841,148035889,23197323.6496,111726661732.988,0,0,0,0,0,0,13604.8896,1586874.322944,31290.0721,5534900.853769,862516547718.936,801034375784305408,156823.9201,62103840.598801,141646.8496,53310208.315456,166496.6416,67937289.638464,35889205.3776,215003616007.911,0,0,0,0,1,1,104.8576,1073.741824,6561,531441,863949447915.216,803031344242871296,45.6976000000001,308.915776000001,70.7281000000002,594.823321000003,61.4656000000001,481.890304000001,4096,262144,0,0,0.0255999999999942,0.0040959999999986,0,0,0,0,0,0
"59",284,424,22.7,22.4,23,63.9,0,0,0,6.8,11.2,965.8,22.5,22.3,23,69.4,0,0,0,10.8,13.3,963.7,-0.199999999999999,-0.0999999999999979,0,5.50000000000001,0,-2.09999999999991,0,1,179776,76225024,515.29,11697.083,501.76,11239.424,529,12167,4083.21,260917.119,0,0,0,0,0,0,46.24,314.432,125.44,1404.928,932769.64,900868918.312,506.25,11390.625,497.29,11089.567,529,12167,4816.36,334255.384,0,0,0,0,0,0,116.64,1259.712,176.89,2352.637,928717.69,895005237.853,0.0399999999999997,-0.00799999999999992,0.00999999999999957,-0.000999999999999936,0,0,30.2500000000001,166.375000000001,0,0,4.40999999999962,-9.2609999999988,80656,179776,515.29,501.76,529,4083.21,0,0,0,46.24,125.44,932769.64,506.25,497.29,529,4816.36,0,0,0,116.64,176.89,928717.69,0.0399999999999997,0.00999999999999957,0,30.2500000000001,0,4.40999999999962,6505390336,524698762940416,32319410176,5810254283800576,265523.7841,136821750.708889,251763.0976,126324651.851776,279841,148035889,16672603.9041,68077742987.2601,0,0,0,0,0,0,2138.1376,98867.482624,15735.1936,1973822.685184,870059201305.729,811564807980632832,256289.0625,129746337.890625,247297.3441,122978496.247489,279841,148035889,23197323.6496,111726661732.988,0,0,0,0,0,0,13604.8896,1586874.322944,31290.0721,5534900.853769,862516547718.936,801034375784305408,0.00159999999999998,6.39999999999986e-05,9.99999999999915e-05,9.99999999999872e-07,0,0,915.062500000005,27680.6406250002,0,0,19.4480999999966,85.7661209999777,0,0,0,0,0,0
"60",311,284,21.4,21.1,21.8,65.5,0,0,0,13,16.6,963.7,22.7,22.4,23,63.9,0,0,0,6.8,11.2,965.8,1.3,1.3,1.2,-1.6,0,2.09999999999991,0,1,80656,22906304,457.96,9800.344,445.21,9393.931,475.24,10360.232,4290.25,281011.375,0,0,0,0,0,0,169,2197,275.56,4574.296,928717.69,895005237.853,515.29,11697.083,501.76,11239.424,529,12167,4083.21,260917.119,0,0,0,0,0,0,46.24,314.432,125.44,1404.928,932769.64,900868918.312,1.69,2.197,1.68999999999999,2.19699999999999,1.44,1.728,2.56,-4.09600000000001,0,0,4.40999999999962,9.2609999999988,96721,80656,457.96,445.21,475.24,4290.25,0,0,0,169,275.56,928717.69,515.29,501.76,529,4083.21,0,0,0,46.24,125.44,932769.64,1.69,1.68999999999999,1.44,2.56,0,4.40999999999962,9354951841,904820297013361,6505390336,524698762940416,209727.3616,96046742.518336,198211.9441,88245939.632761,225853.0576,107334407.093824,18406245.0625,78967392879.3906,0,0,0,0,0,0,28561,4826809,75933.3136,20924183.895616,862516547718.936,801034375784305408,265523.7841,136821750.708889,251763.0976,126324651.851776,279841,148035889,16672603.9041,68077742987.2601,0,0,0,0,0,0,2138.1376,98867.482624,15735.1936,1973822.685184,870059201305.729,811564807980632832,2.85610000000001,4.82680900000002,2.85609999999998,4.82680899999994,2.0736,2.98598399999999,6.55360000000002,16.7772160000001,0,0,19.4480999999966,85.7661209999777,0,0,0,0,0,0
"61",545,0,15.5,15.2,15.7,87.3,3.8,0,0,23,40.3,963.5,21,20.4,21.5,66.2,0,0,1,7.6,13.7,962.6,5.5,5.2,5.8,-21.1,-3.8,-0.899999999999977,0,1,0,0,240.25,3723.875,231.04,3511.808,246.49,3869.893,7621.29,665338.617,14.44,54.872,0,0,0,0,529,12167,1624.09,65450.827,928332.25,894448122.875,441,9261,416.16,8489.664,462.25,9938.375,4382.44,290117.528,0,0,0,0,1,1,57.76,438.976,187.69,2571.353,926598.76,891943966.376,30.25,166.375,27.04,140.608,33.64,195.112,445.21,-9393.93099999999,14.44,-54.872,0.809999999999959,-0.728999999999945,297025,0,240.25,231.04,246.49,7621.29,14.44,0,0,529,1624.09,928332.25,441,416.16,462.25,4382.44,0,0,1,57.76,187.69,926598.76,30.25,27.04,33.64,445.21,14.44,0.809999999999959,88223850625,26204689231890624,0,0,57720.0625,13867245.015625,53379.4816,12332795.428864,60757.3201,14976071.831449,58084061.2641,442675475271.473,208.5136,3010.936384,0,0,0,0,279841,148035889,2637668.3281,4283810754.98393,861800766390.062,800037444514611072,194481,85766121,173189.1456,72074394.832896,213675.0625,98771297.640625,19205780.3536,84168180052.8308,0,0,0,0,1,1,3336.2176,192699.928576,35227.5361,6611856.250609,858585262033.538,795564039154551040,915.0625,27680.640625,731.1616,19770.609664,1131.6496,38068.692544,198211.9441,88245939.6327609,208.5136,3010.936384,0.656099999999934,0.53144099999992,0,0,0,0,0,0
"62",217,0,18.3,17.4,18.7,60.3,0,0,0,9,17.6,966.9,14.4,13.9,14.8,85.6,0,0,0,12.2,18.4,967.3,-3.9,-3.5,-3.9,25.3,0,0.399999999999977,0,1,0,0,334.89,6128.487,302.76,5268.024,349.69,6539.203,3636.09,219256.227,0,0,0,0,0,0,81,729,309.76,5451.776,934895.61,903950565.309,207.36,2985.984,193.21,2685.619,219.04,3241.792,7327.36,627222.016,0,0,0,0,0,0,148.84,1815.848,338.56,6229.504,935669.29,905072904.217,15.21,-59.319,12.25,-42.8749999999999,15.21,-59.3189999999999,640.09,16194.277,0,0,0.159999999999982,0.0639999999999891,47089,0,334.89,302.76,349.69,3636.09,0,0,0,81,309.76,934895.61,207.36,193.21,219.04,7327.36,0,0,0,148.84,338.56,935669.29,15.21,12.25,15.21,640.09,0,0.159999999999982,2217373921,104413920565969,0,0,112151.3121,37558352.909169,91663.6176,27752076.864576,122283.0961,42761175.875209,13221150.4881,48073293078.2755,0,0,0,0,0,0,6561,531441,95951.2576,29721861.554176,874029801597.272,817126624522460544,42998.1696,8916100.448256,37330.1041,7212549.413161,47978.5216,10509215.371264,53690204.5696,393407457355.104,0,0,0,0,0,0,22153.3456,3297303.959104,114622.8736,38806720.086016,875477020249.104,819156961947794688,231.3441,3518.743761,150.0625,1838.26562499999,231.3441,3518.74376099999,409715.2081,262254607.552729,0,0,0.0255999999999942,0.0040959999999986,0,0,0,0,0,0
"63",212,217,18.3,17.9,18.8,75,0,0,0,5,7.9,960.2,18.3,17.4,18.7,60.3,0,0,0,9,17.6,966.9,0,-0.5,-0.100000000000001,-14.7,0,6.69999999999993,0,1,47089,10218313,334.89,6128.487,320.41,5735.339,353.44,6644.672,5625,421875,0,0,0,0,0,0,25,125,62.41,493.039,921984.04,885289075.208,334.89,6128.487,302.76,5268.024,349.69,6539.203,3636.09,219256.227,0,0,0,0,0,0,81,729,309.76,5451.776,934895.61,903950565.309,0,0,0.25,-0.125,0.0100000000000003,-0.00100000000000004,216.09,-3176.523,0,0,44.8899999999991,300.762999999991,44944,47089,334.89,320.41,353.44,5625,0,0,0,25,62.41,921984.04,334.89,302.76,349.69,3636.09,0,0,0,81,309.76,934895.61,0,0.25,0.0100000000000003,216.09,0,44.8899999999991,2019963136,90785223184384,2217373921,104413920565969,112151.3121,37558352.909169,102662.5681,32894113.444921,124919.8336,44151665.987584,31640625,177978515625,0,0,0,0,0,0,625,15625,3895.0081,243087.455521,850054570014.722,783736746682636160,112151.3121,37558352.909169,91663.6176,27752076.864576,122283.0961,42761175.875209,13221150.4881,48073293078.2755,0,0,0,0,0,0,6561,531441,95951.2576,29721861.554176,874029801597.272,817126624522460544,0,0,0.0625,0.015625,0.000100000000000006,1.00000000000009e-06,46694.8881,10090298.369529,0,0,2015.11209999992,90458.3821689945,0,0,0,0,0,0
"64",352,212,21.3,20.9,21.5,63.8,0,0,0,10.4,16.2,959.1,18.3,17.9,18.8,75,0,0,0,5,7.9,960.2,-3,-3,-2.7,11.2,0,1.10000000000002,0,1,44944,9528128,453.69,9663.597,436.81,9129.329,462.25,9938.375,4070.44,259694.072,0,0,0,0,0,0,108.16,1124.864,262.44,4251.528,919872.81,882250012.071,334.89,6128.487,320.41,5735.339,353.44,6644.672,5625,421875,0,0,0,0,0,0,25,125,62.41,493.039,921984.04,885289075.208,9,-27,9,-27,7.29,-19.683,125.44,1404.928,0,0,1.21000000000005,1.33100000000008,123904,44944,453.69,436.81,462.25,4070.44,0,0,0,108.16,262.44,919872.81,334.89,320.41,353.44,5625,0,0,0,25,62.41,921984.04,9,9,7.29,125.44,0,1.21000000000005,15352201216,1902199139467264,2019963136,90785223184384,205834.6161,93385106.978409,190802.9761,83344647.990241,213675.0625,98771297.640625,16568481.7936,67441011031.9412,0,0,0,0,0,0,11698.5856,1265319.018496,68874.7536,18075490.334784,846165986577.296,778365083799279872,112151.3121,37558352.909169,102662.5681,32894113.444921,124919.8336,44151665.987584,31640625,177978515625,0,0,0,0,0,0,625,15625,3895.0081,243087.455521,850054570014.722,783736746682636160,81,729,81,729,53.1441,387.420488999999,15735.1936,1973822.685184,0,0,1.46410000000012,1.77156100000022,0,0,0,0,0,0
